,url,qtr,quarter,code,company
1292,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/105.00/shareholding-pattern/Mar-2020/,105,Mar-20,500249,KSB
1293,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/104.00/shareholding-pattern/Dec-2019/,104,Dec-19,500249,KSB
1294,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/103.00/shareholding-pattern/Sep-2019/,103,Sep-19,500249,KSB
1295,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/102.00/shareholding-pattern/Jun-2019/,102,Jun-19,500249,KSB
1296,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/101.00/shareholding-pattern/Mar-2019/,101,Mar-19,500249,KSB
1297,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/100.00/shareholding-pattern/Dec-2018/,100,Dec-18,500249,KSB
1298,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/99.00/shareholding-pattern/Sep-2018/,99,Sep-18,500249,KSB
1299,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/98.00/shareholding-pattern/Jun-2018/,98,Jun-18,500249,KSB
1300,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/97.00/shareholding-pattern/Mar-2018/,97,Mar-18,500249,KSB
1301,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/96.00/shareholding-pattern/Dec-2017/,96,Dec-17,500249,KSB
1302,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/95.00/shareholding-pattern/Sep-2017/,95,Sep-17,500249,KSB
1303,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/94.00/shareholding-pattern/Jun-2017/,94,Jun-17,500249,KSB
1304,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/93.00/shareholding-pattern/Mar-2017/,93,Mar-17,500249,KSB
1305,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/92.00/shareholding-pattern/Dec-2016/,92,Dec-16,500249,KSB
1306,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/91.00/shareholding-pattern/Sep-2016/,91,Sep-16,500249,KSB
1307,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/90.00/shareholding-pattern/Jun-2016/,90,Jun-16,500249,KSB
1308,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/89.00/shareholding-pattern/Mar-2016/,89,Mar-16,500249,KSB
1309,https://www.bseindia.com/stock-share-price/ksb-ltd/ksb/500249/qtrid/88.00/shareholding-pattern/Dec-2015/,88,Dec-15,500249,KSB
1310,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/128.00/shareholding-pattern/Dec-2025/,128,Dec-25,500339,RAIN
1311,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/127.00/shareholding-pattern/Sep-2025/,127,Sep-25,500339,RAIN
1312,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/126.00/shareholding-pattern/Jun-2025/,126,Jun-25,500339,RAIN
1313,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/124.01/shareholding-pattern/Dec-2024/,124.01,Dec-24,500339,RAIN
1314,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/125.00/shareholding-pattern/Mar-2025/,125,Mar-25,500339,RAIN
1315,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/124.00/shareholding-pattern/Dec-2024/,124,Dec-24,500339,RAIN
1316,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/123.00/shareholding-pattern/Sep-2024/,123,Sep-24,500339,RAIN
1317,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/122.00/shareholding-pattern/Jun-2024/,122,Jun-24,500339,RAIN
1318,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/121.00/shareholding-pattern/Mar-2024/,121,Mar-24,500339,RAIN
1319,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/120.00/shareholding-pattern/Dec-2023/,120,Dec-23,500339,RAIN
1320,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/119.00/shareholding-pattern/Sep-2023/,119,Sep-23,500339,RAIN
1321,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/118.00/shareholding-pattern/Jun-2023/,118,Jun-23,500339,RAIN
1322,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/117.00/shareholding-pattern/Mar-2023/,117,Mar-23,500339,RAIN
1323,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/116.00/shareholding-pattern/Dec-2022/,116,Dec-22,500339,RAIN
1324,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/115.00/shareholding-pattern/Sep-2022/,115,Sep-22,500339,RAIN
1325,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/114.00/shareholding-pattern/Jun-2022/,114,Jun-22,500339,RAIN
1326,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/113.00/shareholding-pattern/Mar-2022/,113,Mar-22,500339,RAIN
1327,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/112.00/shareholding-pattern/Dec-2021/,112,Dec-21,500339,RAIN
1328,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/111.00/shareholding-pattern/Sep-2021/,111,Sep-21,500339,RAIN
1329,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/110.00/shareholding-pattern/Jun-2021/,110,Jun-21,500339,RAIN
1330,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/109.00/shareholding-pattern/Mar-2021/,109,Mar-21,500339,RAIN
1331,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/108.00/shareholding-pattern/Dec-2020/,108,Dec-20,500339,RAIN
1332,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/107.00/shareholding-pattern/Sep-2020/,107,Sep-20,500339,RAIN
1333,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/106.00/shareholding-pattern/Jun-2020/,106,Jun-20,500339,RAIN
1334,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/105.00/shareholding-pattern/Mar-2020/,105,Mar-20,500339,RAIN
1335,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/104.00/shareholding-pattern/Dec-2019/,104,Dec-19,500339,RAIN
1336,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/103.00/shareholding-pattern/Sep-2019/,103,Sep-19,500339,RAIN
1337,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/102.00/shareholding-pattern/Jun-2019/,102,Jun-19,500339,RAIN
1338,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/101.00/shareholding-pattern/Mar-2019/,101,Mar-19,500339,RAIN
1339,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/100.00/shareholding-pattern/Dec-2018/,100,Dec-18,500339,RAIN
1340,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/99.00/shareholding-pattern/Sep-2018/,99,Sep-18,500339,RAIN
1341,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/98.00/shareholding-pattern/Jun-2018/,98,Jun-18,500339,RAIN
1342,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/97.00/shareholding-pattern/Mar-2018/,97,Mar-18,500339,RAIN
1343,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/96.00/shareholding-pattern/Dec-2017/,96,Dec-17,500339,RAIN
1344,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/95.00/shareholding-pattern/Sep-2017/,95,Sep-17,500339,RAIN
1345,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/94.00/shareholding-pattern/Jun-2017/,94,Jun-17,500339,RAIN
1346,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/93.00/shareholding-pattern/Mar-2017/,93,Mar-17,500339,RAIN
1347,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/92.00/shareholding-pattern/Dec-2016/,92,Dec-16,500339,RAIN
1348,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/91.00/shareholding-pattern/Sep-2016/,91,Sep-16,500339,RAIN
1349,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/90.00/shareholding-pattern/Jun-2016/,90,Jun-16,500339,RAIN
1350,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/88.00/shareholding-pattern/Dec-2015/,88,Dec-15,500339,RAIN
1351,https://www.bseindia.com/stock-share-price/rain-industries-ltd/rain/500339/qtrid/89.00/shareholding-pattern/Mar-2016/,89,Mar-16,500339,RAIN
1352,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/128.00/shareholding-pattern/Dec-2025/,128,Dec-25,500674,SANOFI
1353,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/127.01/shareholding-pattern/Sep-2025/,127.01,Sep-25,500674,SANOFI
1354,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/127.00/shareholding-pattern/Sep-2025/,127,Sep-25,500674,SANOFI
1355,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/126.00/shareholding-pattern/Jun-2025/,126,Jun-25,500674,SANOFI
1356,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/125.00/shareholding-pattern/Mar-2025/,125,Mar-25,500674,SANOFI
1357,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/124.00/shareholding-pattern/Dec-2024/,124,Dec-24,500674,SANOFI
1358,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/123.00/shareholding-pattern/Sep-2024/,123,Sep-24,500674,SANOFI
1359,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/122.00/shareholding-pattern/Jun-2024/,122,Jun-24,500674,SANOFI
1360,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/121.00/shareholding-pattern/Mar-2024/,121,Mar-24,500674,SANOFI
1361,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/120.01/shareholding-pattern/Dec-2023/,120.01,Dec-23,500674,SANOFI
1362,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/120.00/shareholding-pattern/Dec-2023/,120,Dec-23,500674,SANOFI
1363,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/119.00/shareholding-pattern/Sep-2023/,119,Sep-23,500674,SANOFI
1364,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/118.00/shareholding-pattern/Jun-2023/,118,Jun-23,500674,SANOFI
1365,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/117.00/shareholding-pattern/Mar-2023/,117,Mar-23,500674,SANOFI
1366,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/116.00/shareholding-pattern/Dec-2022/,116,Dec-22,500674,SANOFI
1367,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/115.00/shareholding-pattern/Sep-2022/,115,Sep-22,500674,SANOFI
1368,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/114.00/shareholding-pattern/Jun-2022/,114,Jun-22,500674,SANOFI
1369,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/113.00/shareholding-pattern/Mar-2022/,113,Mar-22,500674,SANOFI
1370,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/112.00/shareholding-pattern/Dec-2021/,112,Dec-21,500674,SANOFI
1371,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/111.00/shareholding-pattern/Sep-2021/,111,Sep-21,500674,SANOFI
1372,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/110.00/shareholding-pattern/Jun-2021/,110,Jun-21,500674,SANOFI
1373,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/109.00/shareholding-pattern/Mar-2021/,109,Mar-21,500674,SANOFI
1374,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/108.00/shareholding-pattern/Dec-2020/,108,Dec-20,500674,SANOFI
1375,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/107.00/shareholding-pattern/Sep-2020/,107,Sep-20,500674,SANOFI
1376,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/106.00/shareholding-pattern/Jun-2020/,106,Jun-20,500674,SANOFI
1377,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/105.00/shareholding-pattern/Mar-2020/,105,Mar-20,500674,SANOFI
1378,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/104.00/shareholding-pattern/Dec-2019/,104,Dec-19,500674,SANOFI
1379,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/103.00/shareholding-pattern/Sep-2019/,103,Sep-19,500674,SANOFI
1380,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/102.00/shareholding-pattern/Jun-2019/,102,Jun-19,500674,SANOFI
1381,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/101.00/shareholding-pattern/Mar-2019/,101,Mar-19,500674,SANOFI
1382,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/100.00/shareholding-pattern/Dec-2018/,100,Dec-18,500674,SANOFI
1383,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/99.00/shareholding-pattern/Sep-2018/,99,Sep-18,500674,SANOFI
1384,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/98.00/shareholding-pattern/Jun-2018/,98,Jun-18,500674,SANOFI
1385,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/97.00/shareholding-pattern/Mar-2018/,97,Mar-18,500674,SANOFI
1386,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/96.00/shareholding-pattern/Dec-2017/,96,Dec-17,500674,SANOFI
1387,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/95.00/shareholding-pattern/Sep-2017/,95,Sep-17,500674,SANOFI
1388,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/94.00/shareholding-pattern/Jun-2017/,94,Jun-17,500674,SANOFI
1389,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/93.00/shareholding-pattern/Mar-2017/,93,Mar-17,500674,SANOFI
1390,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/92.00/shareholding-pattern/Dec-2016/,92,Dec-16,500674,SANOFI
1391,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/91.00/shareholding-pattern/Sep-2016/,91,Sep-16,500674,SANOFI
1392,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/90.00/shareholding-pattern/Jun-2016/,90,Jun-16,500674,SANOFI
1393,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/89.00/shareholding-pattern/Mar-2016/,89,Mar-16,500674,SANOFI
1394,https://www.bseindia.com/stock-share-price/sanofi-india-ltd/sanofi/500674/qtrid/88.00/shareholding-pattern/Dec-2015/,88,Dec-15,500674,SANOFI
1395,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/128.00/shareholding-pattern/Dec-2025/,128,Dec-25,500870,CASTROLIND
1396,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/127.00/shareholding-pattern/Sep-2025/,127,Sep-25,500870,CASTROLIND
1397,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/126.00/shareholding-pattern/Jun-2025/,126,Jun-25,500870,CASTROLIND
1398,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/125.00/shareholding-pattern/Mar-2025/,125,Mar-25,500870,CASTROLIND
1399,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/124.00/shareholding-pattern/Dec-2024/,124,Dec-24,500870,CASTROLIND
1400,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/123.00/shareholding-pattern/Sep-2024/,123,Sep-24,500870,CASTROLIND
1401,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/122.00/shareholding-pattern/Jun-2024/,122,Jun-24,500870,CASTROLIND
1402,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/115.01/shareholding-pattern/Sep-2022/,115.01,Sep-22,500870,CASTROLIND
1403,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/121.00/shareholding-pattern/Mar-2024/,121,Mar-24,500870,CASTROLIND
1404,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/120.01/shareholding-pattern/Dec-2023/,120.01,Dec-23,500870,CASTROLIND
1405,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/120.00/shareholding-pattern/Dec-2023/,120,Dec-23,500870,CASTROLIND
1406,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/119.00/shareholding-pattern/Sep-2023/,119,Sep-23,500870,CASTROLIND
1407,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/118.00/shareholding-pattern/Jun-2023/,118,Jun-23,500870,CASTROLIND
1408,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/117.00/shareholding-pattern/Mar-2023/,117,Mar-23,500870,CASTROLIND
1409,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/116.00/shareholding-pattern/Dec-2022/,116,Dec-22,500870,CASTROLIND
1410,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/115.00/shareholding-pattern/Sep-2022/,115,Sep-22,500870,CASTROLIND
1411,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/114.00/shareholding-pattern/Jun-2022/,114,Jun-22,500870,CASTROLIND
1412,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/113.00/shareholding-pattern/Mar-2022/,113,Mar-22,500870,CASTROLIND
1413,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/112.00/shareholding-pattern/Dec-2021/,112,Dec-21,500870,CASTROLIND
1414,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/111.00/shareholding-pattern/Sep-2021/,111,Sep-21,500870,CASTROLIND
1415,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/110.00/shareholding-pattern/Jun-2021/,110,Jun-21,500870,CASTROLIND
1416,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/109.00/shareholding-pattern/Mar-2021/,109,Mar-21,500870,CASTROLIND
1417,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/108.00/shareholding-pattern/Dec-2020/,108,Dec-20,500870,CASTROLIND
1418,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/107.00/shareholding-pattern/Sep-2020/,107,Sep-20,500870,CASTROLIND
1419,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/106.00/shareholding-pattern/Jun-2020/,106,Jun-20,500870,CASTROLIND
1420,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/105.00/shareholding-pattern/Mar-2020/,105,Mar-20,500870,CASTROLIND
1421,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/104.00/shareholding-pattern/Dec-2019/,104,Dec-19,500870,CASTROLIND
1422,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/103.00/shareholding-pattern/Sep-2019/,103,Sep-19,500870,CASTROLIND
1423,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/102.00/shareholding-pattern/Jun-2019/,102,Jun-19,500870,CASTROLIND
1424,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/101.00/shareholding-pattern/Mar-2019/,101,Mar-19,500870,CASTROLIND
1425,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/100.00/shareholding-pattern/Dec-2018/,100,Dec-18,500870,CASTROLIND
1426,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/99.00/shareholding-pattern/Sep-2018/,99,Sep-18,500870,CASTROLIND
1427,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/98.00/shareholding-pattern/Jun-2018/,98,Jun-18,500870,CASTROLIND
1428,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/97.00/shareholding-pattern/Mar-2018/,97,Mar-18,500870,CASTROLIND
1429,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/96.00/shareholding-pattern/Dec-2017/,96,Dec-17,500870,CASTROLIND
1430,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/95.00/shareholding-pattern/Sep-2017/,95,Sep-17,500870,CASTROLIND
1431,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/94.00/shareholding-pattern/Jun-2017/,94,Jun-17,500870,CASTROLIND
1432,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/93.00/shareholding-pattern/Mar-2017/,93,Mar-17,500870,CASTROLIND
1433,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/92.00/shareholding-pattern/Dec-2016/,92,Dec-16,500870,CASTROLIND
1434,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/91.00/shareholding-pattern/Sep-2016/,91,Sep-16,500870,CASTROLIND
1435,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/90.00/shareholding-pattern/Jun-2016/,90,Jun-16,500870,CASTROLIND
1436,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/89.00/shareholding-pattern/Mar-2016/,89,Mar-16,500870,CASTROLIND
1437,https://www.bseindia.com/stock-share-price/castrol-india-ltd/castrolind/500870/qtrid/88.00/shareholding-pattern/Dec-2015/,88,Dec-15,500870,CASTROLIND
1438,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/128.00/shareholding-pattern/Dec-2025/,128,Dec-25,504959,STOVACQ
1439,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/127.00/shareholding-pattern/Sep-2025/,127,Sep-25,504959,STOVACQ
1440,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/126.00/shareholding-pattern/Jun-2025/,126,Jun-25,504959,STOVACQ
1441,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/125.00/shareholding-pattern/Mar-2025/,125,Mar-25,504959,STOVACQ
1442,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/124.00/shareholding-pattern/Dec-2024/,124,Dec-24,504959,STOVACQ
1443,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/123.00/shareholding-pattern/Sep-2024/,123,Sep-24,504959,STOVACQ
1444,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/122.00/shareholding-pattern/Jun-2024/,122,Jun-24,504959,STOVACQ
1445,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/121.00/shareholding-pattern/Mar-2024/,121,Mar-24,504959,STOVACQ
1446,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/120.00/shareholding-pattern/Dec-2023/,120,Dec-23,504959,STOVACQ
1447,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/119.00/shareholding-pattern/Sep-2023/,119,Sep-23,504959,STOVACQ
1448,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/118.00/shareholding-pattern/Jun-2023/,118,Jun-23,504959,STOVACQ
1449,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/117.00/shareholding-pattern/Mar-2023/,117,Mar-23,504959,STOVACQ
1450,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/116.00/shareholding-pattern/Dec-2022/,116,Dec-22,504959,STOVACQ
1451,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/115.00/shareholding-pattern/Sep-2022/,115,Sep-22,504959,STOVACQ
1452,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/114.00/shareholding-pattern/Jun-2022/,114,Jun-22,504959,STOVACQ
1453,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/113.00/shareholding-pattern/Mar-2022/,113,Mar-22,504959,STOVACQ
1454,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/112.00/shareholding-pattern/Dec-2021/,112,Dec-21,504959,STOVACQ
1455,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/111.00/shareholding-pattern/Sep-2021/,111,Sep-21,504959,STOVACQ
1456,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/110.00/shareholding-pattern/Jun-2021/,110,Jun-21,504959,STOVACQ
1457,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/109.00/shareholding-pattern/Mar-2021/,109,Mar-21,504959,STOVACQ
1458,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/108.00/shareholding-pattern/Dec-2020/,108,Dec-20,504959,STOVACQ
1459,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/107.00/shareholding-pattern/Sep-2020/,107,Sep-20,504959,STOVACQ
1460,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/106.00/shareholding-pattern/Jun-2020/,106,Jun-20,504959,STOVACQ
1461,https://www.bseindia.com/stock-share-price/stovec-industries-ltd/stovacq/504959/qtrid/105.00/shareholding-pattern/Mar-2020/,105,Mar-20,504959,STOVACQ
